id,name,recipe_url
2657,Salzburg Cocktail,/cocktail/salzburg-cocktail
2658,Same Same But Different,/cocktail/same-same-different
2659,Samoan Fog Cutter,/cocktail/samoan-fog-cutter
2660,San Cristóbal Cocktail,/cocktail/san-cristobal-cocktail
2661,San Francisco Treat,/cocktail/san-francisco-treat
2662,San Juan Dabinett,/cocktail/san-juan-dabinett
2663,Sandstorm,/cocktail/sandstorm
2664,Santana Abraxas,/cocktail/santana-abraxas
2665,San Francisco,/cocktail/san-francisco
2666,San Gennaro Amaro Manhattan,/cocktail/san-gennaro-amaro-manhattan
2667,San Pedro,/cocktail/san-pedro
2668,Sans-Souci,/cocktail/sans-souci
2669,Saramago,/cocktail/saramago
2670,Saratoga Cocktail (Rye-Cognac Manhattan),/cocktail/saratoga-cocktail-rye-cognac-manhattan
2671,Sassburger,/cocktail/sassburger
2672,Satan's Whiskers (Satan's Whiskers),/cocktail/satans-whiskers-satans-whiskers
2673,Satsuma Margarita,/cocktail/satsuma-margarita
2674,Savage Beauty,/cocktail/savage-beauty
2675,Saru Gland,/cocktail/saru-gland
2676,SATAMA PUNCH,/cocktail/satama-punch
2677,Satantango,/cocktail/satantango
2678,Saturn,/cocktail/saturn
2679,Savage Swizzle,/cocktail/savage-swizzle
2680,La Savane,/cocktail/la-savane
2681,Savoir Faire,/cocktail/savoir-faire
2682,Savoy Tango,/cocktail/savoy-tango
2683,Saw Tooth (Featherweight),/cocktail/saw-tooth-featherweight
2684,Sazerac,/cocktail/sazerac
2685,Saveur Kiss,/cocktail/saveur-kiss
2686,Savoy Daisy,/cocktail/savoy-daisy
2687,Savoy Truffle,/cocktail/savoy-truffle
2688,Say Goodnight Gracie,/cocktail/say-goodnight-gracie
2689,Sazerac 1962,/cocktail/sazerac-1962
2690,Scarlet Knight,/cocktail/scarlet-knight
2691,Schuss,/cocktail/schuss
2692,Scofflaw 2,/cocktail/scofflaw-2
2693,Scotch Lodge,/cocktail/scotch-lodge
2694,Scottish Basement,/cocktail/scottish-basement
2695,Schrage Muzik,/cocktail/schrage-muzik
2696,Scofflaw,/cocktail/scofflaw
2697,Scofflaw Cocktail (Harry MacElhone),/cocktail/scofflaw-cocktail-harry-macelhone
2698,A Scotsman In Paradise,/cocktail/scotsman-paradise
2699,Scottish Breakfast,/cocktail/scottish-breakfast
2700,Scottish Hill,/cocktail/scottish-hill
2701,The SCT Negroni,/cocktail/sct-negroni
2702,Sea of Cortez,/cocktail/sea-of-cortez
2703,Seapea Fizz,/cocktail/seapea-fizz
2704,Season Pass,/cocktail/season-pass
2705,Screened-in Peach,/cocktail/screened-peach
2706,Sculaccione,/cocktail/sculaccione
2707,Sea King,/cocktail/sea-king
2708,The Search for Delicious,/cocktail/search-delicious
2709,Seat 1A,/cocktail/seat-1a
2710,Second Serve,/cocktail/second-serve
2711,The Secret Is in the Telling,/cocktail/secret-telling
2712,The Seersucker,/cocktail/the-seersucker
2713,Selinon Soother (OG Version),/cocktail/selinon-soother-og-version
2714,Sensation (update),/cocktail/sensation-update
2715,Second Wind,/cocktail/second-wind
2716,Secret Religion,/cocktail/secret-religion
2717,Self-Starter Cocktail,/cocktail/self-starter-cocktail
2718,Señor Staypuff,/cocktail/senor-staypuff
2719,Sentimental Fool,/cocktail/sentimental-fool
2720,Sentimental Gentleman,/cocktail/sentimental-gentleman
2721,Sepia Tone,/cocktail/sepia-tone
2722,Sérieux Noix,/cocktail/serieux-noix
2723,Seven Sins,/cocktail/seven-sins
2724,Sex Panther,/cocktail/sex-panther
2725,Separatist Gimlet,/cocktail/separatist-gimlet
2726,Series B,/cocktail/series-b
2727,El Seudónimo,/cocktail/el-seudonimo
2728,Sex In the Rumble Seat,/cocktail/sex-rumble-seat
2729,The Sexpert,/cocktail/sexpert
2730,The Seymour,/cocktail/seymour
2731,Sfumato & Rye,/cocktail/sfumato-rye
2732,Shade in Summer,/cocktail/shade-summer
2733,The Shah Sleeps,/cocktail/the-shah-sleeps
2734,The Shark Lady,/cocktail/shark-lady
2735,Sfumato & Repo,/cocktail/sfumato-repo
2736,Shaddock,/cocktail/shaddock
2737,Shadows & Tall Trees,/cocktail/shadows-tall-trees
2738,The Shark Eye,/cocktail/shark-eye
2739,Shark's Tooth,/cocktail/sharks-tooth
2740,Sharon,/cocktail/sharon
2741,Shattered Dreams,/cocktail/shattered-dreams
2742,Sheltering Sky,/cocktail/sheltering-sky
2743,The Sherried Cherry,/cocktail/sherried-cherry
2744,Shiner,/cocktail/shiner
2745,Sharpie Mustache,/cocktail/sharpie-mustache
2746,Shattered Glasser,/cocktail/shattered-glasser
2747,The Sherbet Fountain,/cocktail/sherbet-fountain
2748,Sherry Jungle Bird,/cocktail/sherry-jungle-bird
2749,Shipwreck,/cocktail/shipwreck
2750,Shiver,/cocktail/shiver
2751,Shot in the Arm,/cocktail/shot-arm
2752,Shrapnel,/cocktail/shrapnel
2753,The Sicilian Conquistador,/cocktail/sicilian-conquistador
2754,Sideways in Reverse,/cocktail/sideways-in-reverse
2755,Short Rib,/cocktail/short-rib
2756,Shoulder Season,/cocktail/shoulder-season
2757,Sichuan Firework,/cocktail/sichuan-firework
2758,Sidecar,/cocktail/sidecar
2759,Sidewinder,/cocktail/sidewinder
2760,Siege of Havana,/cocktail/siege-havana
2761,Siete Cocktail,/cocktail/siete-cocktail
2762,Silent Pardner,/cocktail/silent-pardner
2763,Silver & Sand,/cocktail/silver-sand
2764,Silver Anniversary,/cocktail/silver-anniversary
2765,Siesta,/cocktail/siesta
2766,Silent Order,/cocktail/silent-order
2767,Silent Partner,/cocktail/silent-partner
2768,Silver 75,/cocktail/silver-75
2769,Silver Nail,/cocktail/silver-nail
2770,Silver Surfer,/cocktail/silver-surfer
2771,Simmer and Smoke,/cocktail/simmer-and-smoke
2772,Sin Jefe,/cocktail/sin-jefe
2773,Singapore Sling,/cocktail/singapore-sling
2774,Sioux City Slugger,/cocktail/sioux-city-slugger
2775,Silvio's Algorithm,/cocktail/silvios-algorithm
2776,A Simple Quandary,/cocktail/simple-quandary
2777,Singapore Cricket Club Gin Sling,/cocktail/singapore-cricket-club-gin-sling
2778,Single Village Fix,/cocktail/single-village-fix
2779,Siren of the Tropics,/cocktail/siren-tropics
2780,Sissy's Bane,/cocktail/sissys-bane
2781,Six Barrel Shotgun,/cocktail/six-barrel-shotgun
2782,A Six for a Nine,/cocktail/six-nine
2783,Skeeter,/cocktail/skeeter
2784,Skinny Tie,/cocktail/skinny-tie
2785,Sister Wife,/cocktail/sister-wife
2786,Six Figures,/cocktail/six-figures
2787,The Six Inch Gold Blade,/cocktail/six-inch-gold-blade
2788,Sketches of Spain,/cocktail/sketches-spain
2789,Slapping Incident,/cocktail/slapping-incident
2790,Slaughterhouse Five,/cocktail/slaughterhouse-five
2791,Slick Watts,/cocktail/slick-watts
2792,Sloe Loris,/cocktail/sloe-loris
2793,Slow Burn,/cocktail/slow-burn
2794,Slowly Goes the Night,/cocktail/slowly-goes-night
2795,Sleepthief,/cocktail/sleepthief
2796,Sling of Aphrodite,/cocktail/sling-aphrodite
2797,Sloppy Possum,/cocktail/sloppy-possum
2798,A Slow Dance with Pedro Infante,/cocktail/slow-dance-pedro-infante
2799,Slurred Word,/cocktail/slurred-word
2800,Small But Mighty,/cocktail/small-mighty
2801,The Smartest Man Alive,/cocktail/smartest-man-alive
2802,"Smoke, Nearby",/cocktail/smoke-nearby
2803,Smoke and Fire Sour,/cocktail/smoke-and-fire-sour
2804,Smoke In The Well,/cocktail/smoke-well
2805,Small Dinger,/cocktail/small-dinger
2806,Smoke 'n Choke,/cocktail/smoke-n-choke
2807,Smoke and Fears,/cocktail/smoke-and-fears
2808,Smoke Gets in Your Agav-eyes,/cocktail/smoke-gets-your-agav-eyes
2809,Smoke and Mirrors (Alex Day),/cocktail/smoke-and-mirrors-alex-day
2810,Smoke n' Bols,/cocktail/smoke-n-bols
2811,Smoke on the Boulevard,/cocktail/smoke-boulevard
2812,Smoke Signals,/cocktail/smoke-signals
2813,Smoked Anise,/cocktail/smoked-anise
2814,Smoked Margarita,/cocktail/smoked-margarita
2815,Smoke on the Beach (Jim Kearns),/cocktail/smoke-beach-jim-kearns
2816,Smoke on the Horizon,/cocktail/smoke-horizon
2817,Smoke and Spice and Everything Nice,/cocktail/smoke-and-spice-and-everything-nice
2818,Smoked Jack Rabbit,/cocktail/smoked-jack-rabbit
2819,The Smoked Palomino,/cocktail/smoked-palomino
2820,Smoked Peach,/cocktail/smoked-peach
2821,Smoker's Delight,/cocktail/smokers-delight
2822,Smokeshow,/cocktail/smokeshow
2823,Smokey Paloma,/cocktail/smokey-paloma
2824,Smokin' Cherries,/cocktail/smokin-cherries
2825,Smoked Pear,/cocktail/smoked-pear
2826,Smokescreen,/cocktail/smokescreen
2827,The Smokey Old Quartermaster,/cocktail/smokey-old-quartermaster
2828,Smokey's Tangle,/cocktail/smokeys-tangle
2829,Smoking area,/cocktail/smoking-area
2830,Smoking Cap,/cocktail/smoking-cap
2831,Smoking Pistol,/cocktail/smoking-pistol
2832,Smoky Jose,/cocktail/smoky-jose
2833,SNAP Happy,/cocktail/snap-happy
2834,Sneaky Bastard,/cocktail/sneaky-bastard
2835,Smoking Jacket,/cocktail/smoking-jacket
2836,Smoky Blossom,/cocktail/smoky-blossom
2837,Smoky Nail,/cocktail/smoky-nail
2838,Sneaking around,/cocktail/sneaking-around
2839,Snow,/cocktail/snow
2840,So Smooth it's Dangerous,/cocktail/so-smooth-its-dangerous
2841,Sol y Sombra,/cocktail/sol-y-sombra
2842,The Solipsist,/cocktail/solipsist
2843,Solomon Grundy,/cocktail/solomon-grundy
2844,Something Bitter This Way Comes,/cocktail/something-bitter-this-way-comes
2845,Sofia,/cocktail/sofia
2846,Solera,/cocktail/solera
2847,Solleone,/cocktail/solleone
2848,Solstice #2,/cocktail/solstice-2
2849,Somewhere in Time,/cocktail/somewhere-time
2850,Son of Santa,/cocktail/son-santa
2851,Song to the Siren,/cocktail/song-siren
2852,Songs My Mother Taught Me,/cocktail/songs-my-mother-taught-me
2853,The Soothsayer,/cocktail/soothsayer
2854,Sorghum Flip,/cocktail/sorghum-flip
2855,Song of Solomon,/cocktail/song-solomon
2856,Songbird,/cocktail/songbird
2857,Sonic Titan,/cocktail/sonic-titan
2858,Sophia Loren,/cocktail/sophia-loren
2859,Sound of Silver,/cocktail/sound-silver
2860,Sour de Santos,/cocktail/sour-de-santos
2861,Souracher,/cocktail/souracher
2862,South Park Sling,/cocktail/south-park-sling
2863,South Side (Death & Co),/cocktail/south-side-death-co
2864,Southall Tonic,/cocktail/southall-tonic
2865,Sour Pampered Mousse,/cocktail/sour-pampered-mousse
2866,South of No North,/cocktail/south-no-north
2867,South Seas Zombie,/cocktail/south-seas-zombie
2868,South Slope,/cocktail/south-slope
2869,Southbound,/cocktail/southbound
2870,Southern Baptist,/cocktail/southern-baptist
2871,Southern Goth,/cocktail/southern-goth
2872,Southland,/cocktail/southland
2873,The Sovereign,/cocktail/sovereign
2874,Spagetti Western,/cocktail/spagetti-western
2875,Southern Exposure,/cocktail/southern-exposure
2876,Southern Nocello Nights,/cocktail/southern-nocello-nights
2877,Southpaw,/cocktail/southpaw
2878,Space Ape,/cocktail/space-ape
2879,Spanish Bar Fly,/cocktail/spanish-bar-fly
2880,Spanish Coffee Stout,/cocktail/spanish-coffee-stout
2881,Spanish Negroni,/cocktail/spanish-negroni
2882,Spanish Sigh,/cocktail/spanish-sigh
2883,The Special Relationship,/cocktail/special-relationship
2884,Spice Me Up,/cocktail/spice-me
2885,Spanish Harlem,/cocktail/spanish-harlem
2886,Spanish Shawl,/cocktail/spanish-shawl
2887,Spare Parts,/cocktail/spare-parts
2888,The Spice Channel,/cocktail/spice-channel
2889,Spice Road,/cocktail/spice-road
2890,Spice Trade,/cocktail/spice-trade
2891,Spiced Apple Sour,/cocktail/spiced-apple-sour
2892,Spicy Bacon Martini,/cocktail/spicy-bacon-martini
2893,Spicy Sandilla,/cocktail/spicy-sandilla
2894,Spiked Apple Pie,/cocktail/spiked-apple-pie
2895,Spiced Apple Cocktail,/cocktail/spiced-apple-cocktail
2896,Spiced Tamarind Buck,/cocktail/spiced-tamarind-buck
2897,Spicy Kitten,/cocktail/spicy-kitten
2898,Spiked & Spiced Hot Cider,/cocktail/spiked-spiced-hot-cider
2899,Spirit of '76,/cocktail/spirit-76
2900,Spirit of Agave,/cocktail/spirit-agave
2901,Spiritland,/cocktail/spiritland
2902,Sprezzatura Royale,/cocktail/sprezzatura-royale
2903,Spring in Saint Paul,/cocktail/spring-saint-paul
2904,Spring Reviver,/cocktail/spring-reviver
2905,Spirit Animal,/cocktail/spirit-animal
2906,Spit & Polish,/cocktail/spit-polish
2907,Spring Cleaning,/cocktail/spring-cleaning
2908,Spring Pleasure,/cocktail/spring-pleasure
2909,Spring Rose,/cocktail/spring-rose
2910,Spring Sting,/cocktail/spring-sting
2911,Springtime in Manhattan,/cocktail/springtime-manhattan
2912,Spruce Goose,/cocktail/spruce-goose
2913,Spruce Moose (get in smithers),/cocktail/spruce-moose-get-smithers
2914,Spuyten Duyvil,/cocktail/spuyten-duyvil
2915,Spring Swing,/cocktail/spring-swing
2916,Spritzcarraldo,/cocktail/spritzcarraldo
2917,Spruce Goose v2,/cocktail/spruce-goose-v2
2918,Spur of the Moment,/cocktail/spur-moment
2919,Spy Boy,/cocktail/spy-boy
2920,Spyglass,/cocktail/spyglass
2921,St. Bruno Swizzle,/cocktail/st-bruno-swizzle
2922,St. James's Flip,/cocktail/st-jamess-flip
2923,St. Katherine,/cocktail/st-katherine
2924,St Basil,/cocktail/st-basil
2925,Squeaky Peat,/cocktail/squeaky-peat
2926,St. Crispin,/cocktail/st-crispin
2927,St. John's Santa Fe,/cocktail/st-johns-santa-fe
2928,St. Louis Southside,/cocktail/st-louis-southside
2929,St Columb's Rill,/cocktail/st-columbs-rill
2930,The St-Germain Flamingo-tail,/cocktail/st-germain-flamingo-tail
2931,The St-Rita,/cocktail/st-rita
2932,Stag's Hide,/cocktail/stags-hide
2933,The Stark,/cocktail/stark
2934,Start and Finish,/cocktail/start-and-finish
2935,St-Germaine Cocktail,/cocktail/st-germaine-cocktail
2936,Stache,/cocktail/stache
2937,Starfish & Coffee,/cocktail/starfish-coffee
2938,Stars Align,/cocktail/stars-align
2939,Start Wearing Purple,/cocktail/start-wearing-purple
2940,Staten Island,/cocktail/staten-island
2941,Stay Woke,/cocktail/stay-woke
2942,Steppin' Out,/cocktail/steppin-out
2943,STH,/cocktail/sth
2944,Stink Eye,/cocktail/stink-eye
2945,Stay Gold,/cocktail/stay-gold
2946,Stephen's Cocktail,/cocktail/stephens-cocktail
2947,Stew's Sideyard Punch,/cocktail/stews-sideyard-punch
2948,Stiletta,/cocktail/stiletta
2949,Stomach Reviver,/cocktail/stomach-reviver
2950,Stone Fence (variant 2),/cocktail/stone-fence-variant-2
2951,Stormtrooper,/cocktail/stormtrooper
2952,Stormy Classic,/cocktail/stormy-classic
2953,La Strada,/cocktail/la-strada
2954,Strange Mercy,/cocktail/strange-mercy
2955,Stormin' Normandy,/cocktail/stormin-normandy
2956,Stormy Bright,/cocktail/stormy-bright
2957,Stormy Morning,/cocktail/stormy-morning
2958,Strange Bedfellows,/cocktail/strange-bedfellows
2959,Stranger Thing,/cocktail/stranger-thing
2960,Stranger things #2,/cocktail/stranger-things-2
2961,Strangers in Paradise,/cocktail/strangers-paradise
2962,Strawberry Confusa,/cocktail/strawberry-confusa
2963,Strawberry Rhubarb Cooler,/cocktail/strawberry-rhubarb-cooler
2964,Street Corn Cocktail,/cocktail/street-corn-cocktail
2965,Stranger Things #3,/cocktail/stranger-things-3
2966,The Stranglehold,/cocktail/stranglehold
2967,Strawberry Fields,/cocktail/strawberry-fields
2968,Strawberry Rhubarb Pieball,/cocktail/strawberry-rhubarb-pieball
2969,Streets of Crocodiles,/cocktail/streets-crocodiles
2970,Streets of Gettysburg,/cocktail/streets-gettysburg
2971,String Theory,/cocktail/string-theory
2972,Studebaker,/cocktail/studebaker
2973,A Study in Pink,/cocktail/study-pink
2974,Sucker in a 3 (three) piece,/cocktail/sucker-3-three-piece
2975,StregViation,/cocktail/stregviation
2976,Stringer Bell,/cocktail/stringer-bell
2977,The Study,/cocktail/study
2978,Subterranean,/cocktail/subterranean
2979,Suffering Travis,/cocktail/suffering-travis
2980,Sugarcane Plane,/cocktail/sugarcane-plane
2981,Summer Babe (Winter Version),/cocktail/summer-babe-winter-version
2982,Summer Breeze,/cocktail/summer-breeze
2983,Summer Hemingway,/cocktail/summer-hemingway
2984,Summer ITP,/cocktail/summer-itp
2985,Sukkah Hill Spice Box,/cocktail/sukkah-hill-spice-box
2986,Summer Blush,/cocktail/summer-blush
2987,Summer of George,/cocktail/summer-george
2988,Summer in Peloponnese,/cocktail/summer-peloponnese
2989,Summer Rain,/cocktail/summer-rain
2990,Summer's Rathbone,/cocktail/summers-rathbone
2991,Summer Stalk,/cocktail/summer-stalk
2992,Summer Water,/cocktail/summer-water
2993,Summertime Coconut Punch,/cocktail/summertime-coconut-punch
2994,Sunbeams Through The Forest Trees,/cocktail/sunbeams-through-forest-trees
2995,Summer Shack,/cocktail/summer-shack
2996,Summer Sunset Cooler,/cocktail/summer-sunset-cooler
2997,summer with andy,/cocktail/summer-andy
2998,Sun & Soil,/cocktail/sun-soil
2999,Sunset at Gowanus,/cocktail/sunset-gowanus
3000,Sunset Flip,/cocktail/sunset-flip
3001,Super Ego,/cocktail/super-ego
3002,The Superlative,/cocktail/superlative
3003,Sur del Sol,/cocktail/sur-del-sol
3004,Surfer Rosa,/cocktail/surfer-rosa
3005,Sunset in the Garden,/cocktail/sunset-garden
3006,Super Id,/cocktail/super-id
3007,Suppressor #21,/cocktail/suppressor-21
3008,Surf Liner,/cocktail/surf-liner
3009,Suze Bramble,/cocktail/suze-bramble
3010,Suze in Paradise,/cocktail/suze-paradise
3011,Suze Tonic,/cocktail/suze-tonic
3012,Suzette,/cocktail/suzette
3013,Swagger Cocktail,/cocktail/swagger-cocktail
3014,Swamp Water Fix,/cocktail/swamp-water-fix
3015,Suze-Tequila Sour,/cocktail/suze-tequila-sour
3016,Suze and Treuse,/cocktail/suze-and-treuse
3017,Suzie and Jerry,/cocktail/suzie-and-jerry
3018,Swagger Rite,/cocktail/swagger-rite
3019,Swanky Panky,/cocktail/swanky-panky
3020,Swann Martini,/cocktail/swann-martini
3021,Sweatpants & Vodka,/cocktail/sweatpants-vodka
3022,Swine & Roses,/cocktail/swine-roses
3023,Swiss Fizz,/cocktail/swiss-fizz
3024,Sweater Weather,/cocktail/sweater-weather
